# tipo: repetibilidad
# modo: real
# ciclos: 30
# retiro_rad: [0.0, -0.2, 0.0, 0.0, 0.0]
# reposo_s: 2.0
# velocidad_rad_s: 0.4
# fecha: 2026-09-25 10:15:00
# objetivo_rad: [-0.0031, 0.0491, 0.0368, 0.0015, 0.0015]
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
1.3067,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05062,0.06136,0.00153,0.00153,0.00000,0.15340,0.00000,0.00000,0.00000,0.00,-2.80,10.40,0.00,0.00
1.3271,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.03528,0.06136,0.00153,0.00153,0.00000,0.38350,0.00000,0.00000,0.00000,0.00,5.20,10.40,0.00,0.00
1.3538,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.02761,0.06136,0.00153,0.00153,-0.07670,0.46019,0.00000,0.00000,0.00000,0.00,7.60,11.20,0.00,0.00
1.3729,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.01994,0.06136,0.00153,0.00153,0.00000,0.23010,0.00000,0.00000,0.00000,0.00,7.20,11.60,0.00,0.00
1.3949,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.01687,0.06136,0.00153,0.00153,0.00000,0.23010,0.00000,0.00000,0.00000,0.00,5.60,11.20,0.00,0.00
1.4239,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.01381,0.06136,0.00153,0.00153,0.07670,0.07670,0.00000,0.00000,0.00000,0.00,4.00,12.00,0.00,0.00
1.4548,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,0.00000,-0.01227,0.06136,0.00153,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,2.40,0.00,12.40,0.00,0.00
1.4758,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,0.00000,-0.00767,0.06136,0.00153,0.00153,0.00000,0.15340,0.00000,0.00000,0.00000,2.40,-2.00,12.00,0.00,0.00
1.4871,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,0.00000,-0.00153,0.06136,0.00153,0.00153,0.00000,0.23010,0.00000,0.00000,0.00000,2.40,2.40,12.00,0.00,0.00
1.5119,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.00460,0.06136,0.00153,0.00153,-0.07670,0.30680,0.00000,0.00000,0.00000,0.00,3.20,12.80,0.00,0.00
