# tipo: escalon
# modo: real
# amplitud_rad: 0.3
# articulaciones: Shoulder_Rotation, Shoulder_Pitch, Elbow, Wrist_Pitch, Wrist_Roll
# repeticiones: 2
# reposo_s: 2.0
# duracion_escalon_s: 0.1
# fecha: 2026-09-25 10:23:50
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
1.7163,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29452,0.04295,0.02148,0.01074,0.00153,0.07670,0.00000,0.00000,0.00000,0.00000,-2.80,23.20,12.00,6.40,0.00
1.7346,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29759,0.04295,0.02148,0.01074,0.00153,0.15340,0.00000,0.00000,0.00000,0.00000,2.40,23.20,12.00,6.40,0.00
1.7525,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.15340,0.00000,0.00000,0.00000,0.00000,2.00,23.20,12.00,6.40,0.00
1.7685,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
1.7848,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
1.8087,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
1.8271,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29606,0.04295,0.02148,0.01074,0.00153,-0.07670,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,6.40,0.00
1.8502,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29452,0.04295,0.02148,0.01074,0.00153,-0.15340,0.00000,0.00000,0.00000,0.00000,-4.00,23.20,12.00,6.40,0.00
1.8632,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29299,0.04295,0.02148,0.01074,0.00153,-0.07670,0.00000,0.00000,0.00000,0.00000,-4.00,23.20,12.00,6.40,0.00
1.8928,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29299,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-4.00,23.20,12.00,6.40,0.00
1.9075,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29299,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-4.00,23.20,12.00,6.40,0.00
1.9253,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29299,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-4.00,23.20,12.00,6.40,0.00
1.9510,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29606,0.04295,0.02148,0.01074,0.00153,0.15340,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
1.9670,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29759,0.04295,0.02148,0.01074,0.00153,0.07670,0.00000,0.00000,0.00000,0.00000,2.00,23.20,12.00,6.40,0.00
1.9854,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29759,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
2.0187,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.07670,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
2.0395,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
2.0569,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
